,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
1078,mr_salmanbash,Your mouth is saying something but your face is saying something else. Yall will be fine #BBNaija ,2020-08-29 23:52:56+00:00,0,5,,#BBNaija,
1079,jite02,If only one of d crew member anonymously releases the toilet video. Here go bloody. #BBNaija,2020-08-29 23:52:56+00:00,0,3,,#BBNaija,
1080,stylish_star1,Her Ozo tactics don't work on Kidd. She needs to secure Ozo coz Kidd is too difficult #bbnaija ,2020-08-29 23:52:56+00:00,1,2,,#bbnaija,
1081,fareedatu_,“Obirin buru” #BBNaija ,2020-08-29 23:52:55+00:00,0,2,,#BBNaija,
1082,MirriamMonta3,Can someone tell Erica what is going on #BBNaija,2020-08-29 23:52:55+00:00,0,4,,#BBNaija,
1083,Melanieempress,Did u hear what neo said #bbnaija,2020-08-29 23:52:54+00:00,0,7,,#bbnaija,
1084,Iam_dplusz,Am i the only one that thinks something happen btw nengi and kidd in that toilet probably a 'blowjob' coz kidd asked her some interesting questions hmmmmm am all for this #BBNaija,2020-08-29 23:52:54+00:00,0,5,,#BBNaija,
1085,nolie_Thando,Kidd is making enemies for himself over a game #BBNaija,2020-08-29 23:52:54+00:00,0,3,,#BBNaija,
1086,updates0000,Tolanibaj do everything you can to terminate erica and kiddwaya's closeness .#BBNaija,2020-08-29 23:52:54+00:00,0,6,,#BBNaija,
1087,o_rebelle,Hopefully this week he goes less with his heart and more with his head. #bbnaija,2020-08-29 23:52:54+00:00,0,1,,#bbnaija,
1088,DXnengi,Nengi is trending worldwide! NENGI IS TRENDING WORLDWIDE! A QUEEEN #bbnaija ,2020-08-29 23:52:54+00:00,0,4,,#bbnaija,
1089,Enenu__,None of these elites wanted kiddwaya to find out about lay but now they want Erica to find out about just few secs of kiddwaya and Nengi! Never start #bbnaija,2020-08-29 23:52:53+00:00,0,2,,#bbnaija,
1090,MarvelynAnokye2,E B REAL THINGS THIS NIGHT This after party vibes dey bee me pass #BBNaija #BBNaijaLockdown,2020-08-29 23:52:53+00:00,0,3,,#BBNaija #BBNaijaLockdown,
1091,tokutokuparrot,Neo dey vex I Six rounds of sex #BBNaija,2020-08-29 23:52:53+00:00,0,4,,#BBNaija,
1092,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,804,9512,@keexstribe,,
1093,Shumza_R,Dorathy and Laycon make me smile. #BBNaija,2020-08-29 23:52:53+00:00,0,14,,#BBNaija,
1094,Jacquelinefeee, The way she is forcing him to answer the reason why he is ignoring him... Erica should learn #Bbnaija ,2020-08-29 23:52:52+00:00,0,4,,#Bbnaija,
1095,TBang2020,Ozo is giving us the tea who was keep on looking at you guys when you were dancing #BBNaija,2020-08-29 23:52:52+00:00,0,1,,#BBNaija,
1096,AmethystDigita1,Erica fans better shut the hell up saying Tolanibaj should tell Erica blah blah blah. She's not her friend remember? #bbnaija,2020-08-29 23:52:52+00:00,6,23,,#bbnaija,
1097,ChineduIfeoma,Kidd said fancy is boring with all those signals since week 2 till date wetin Ozo go come talk.... #BBNaija,2020-08-29 23:52:52+00:00,1,4,,#BBNaija,
1098,adimogudu,Superions & Elites Support their heartache by voting They need to wipe their tears with votes! #BBNaija,2020-08-29 23:52:52+00:00,1,4,,#BBNaija,
1099,daarmie,"Whatttt Neo mehn , WTF #BBNaija",2020-08-29 23:52:52+00:00,0,0,,#BBNaija,
1100,AmethystDigita1,Cos she be reporter? Sharrap there #bbnaija ,2020-08-29 23:52:52+00:00,1,1,,#bbnaija,
1101,tianaxoxo101,#ebuka address this abeg #BBNaija ,2020-08-29 23:52:52+00:00,0,1,,#ebuka #BBNaija,
1102,JenMbhuri,"Neo is actually more pissed and has that "" fuck her manh, who she be"" kanda face #bbnaija",2020-08-29 23:52:51+00:00,1,18,,#bbnaija,
1103,thatigbogurl__,Lmao neo just shaded kiddwaya . I’m here for it #BBNaija,2020-08-29 23:52:51+00:00,0,2,,#BBNaija,
1104,missnizersh,Neo break this table!!!!! #BBNaija,2020-08-29 23:52:51+00:00,1,1,,#BBNaija,
1105,MissPeeRee,Wasn't Nene mad at Ozo last night coz of a Peck? #BBNaija ,2020-08-29 23:52:51+00:00,0,10,,#BBNaija,
1106,AdeyinkaAdeni19,"I don't know how to do ""dm"". But,I am ready to come for anyone that comes for Erica. God protect our star girl. She is so naive. She deserves better. It is good radiance to bad rubbish Kiddwaya. I place you Erica unto the Hands of the Almighty God #BBNaija #ElitesForEricaForever",2020-08-29 23:52:51+00:00,0,10,,#BBNaija #ElitesForEricaForever,
1107,Ajalite1,Neo is pissed! #BBnaija,2020-08-29 23:52:49+00:00,0,2,,#BBnaija,
1108,Gina_iyke,Neo is shaking tables o #bbnaija,2020-08-29 23:52:49+00:00,0,3,,#bbnaija,
1109,Specth0r,Neo is telling Ozo not to believe that #BBNaija,2020-08-29 23:52:49+00:00,0,4,,#BBNaija,
1110,BreeBusisiwe,Y'all are not going to just drag Nengiswa.... DRAG THEM BOTH!!! #BBNajia #BBNaija ,2020-08-29 23:52:49+00:00,1,3,,#BBNajia #BBNaija,
1111,ShallyBerry,Kidd has finally gotten his wish of destroying Ozone. Kai! O ja mi lara je #bbnaija,2020-08-29 23:52:48+00:00,1,5,,#bbnaija,
1112,jackson14576863,Neo #BBNaija,2020-08-29 23:52:48+00:00,0,0,,#BBNaija,
1113,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,804,9512,@keexstribe,,
1114,Leylaa54147696,I swear neo feel like beating nengi and kidd #BBNaija,2020-08-29 23:52:48+00:00,0,9,,#BBNaija,
1115,Amarachitweets,"There are some deliverance that even 100 pastors and woli cannot do for you; in this case, only you can deliver yourself. For now all we can do is pray, wish and vote hard for you. #BBNaija ",2020-08-29 23:52:48+00:00,0,9,,#BBNaija,
1116,kingalexos,Friend like Neo will see ur wife or girlfriend kissing a man and will come and tell u that it's just a vibe...smh #bbnaijalockdown #BBNaija,2020-08-29 23:52:47+00:00,3,32,,#bbnaijalockdown #BBNaija,
1117,FAQ06250233,Whoa #Bbnaija,2020-08-29 23:52:47+00:00,0,0,,#Bbnaija,
1118,Cebile_pupu,Neo #BBNaija,2020-08-29 23:52:47+00:00,0,3,,#BBNaija,
1119,caramel_jane,But Kidd is too blunt oo He gets bored with her #BBNaija,2020-08-29 23:52:46+00:00,2,2,,#BBNaija,
1120,Sleekjudy1,"Nengi will stay with them but will not understand shit,they go sell am like okrika pant #BBNaija",2020-08-29 23:52:46+00:00,0,7,,#BBNaija,
1121,aphya_serwah,Neo with the shade!!! #BBNaija,2020-08-29 23:52:46+00:00,2,4,,#BBNaija,
1122,sly_jazz,Nengi is just one of those babes you know will give you headache when you see them. #BBNaija,2020-08-29 23:52:45+00:00,0,4,,#BBNaija,
1123,hotboy0816,"Ozo said he’s done, Neo said he doesn’t believe that. See ginger #BBNaija",2020-08-29 23:52:45+00:00,0,9,,#BBNaija,
1124,DoreenUgo,"See Can the universe just Bring Ozo and Erica Together And Leave this Kidd and Nene to Flirt themselves ,, They Don’t deserve this Shit!! #BBNaija",2020-08-29 23:52:44+00:00,0,14,,#BBNaija,
1125,Titanlee14,Infact I don’t care anymore! I don’t care! Ozo should stay Nengi Should stay! All I owe Nengi is to vote for her any other nonsense can just dey! Let’s not forget they have only known each other for 6weeks! I won’t date you outside if you toast me for 6weeks #bbnaija ,2020-08-29 23:52:44+00:00,0,2,,#bbnaija,
1126,mollyfreshair,If only Kidd n Ozo will switch bodies n all She's likes Ozo appearance but wants kidds everything #BBNaija Shipper will not sleep well tonight It's not easy #bbnaijalockdown2020 Ozo n Neo is still talking about the toilet ish Ozo is not happy,2020-08-29 23:52:44+00:00,1,3,,#BBNaija #bbnaijalockdown2020,
1127,dannystarr_,Ninjas are suddenly mute You see your life You see your saint Begging for attention from Kidd Toilet scenes #BBNaija,2020-08-29 23:52:44+00:00,0,6,,#BBNaija,
1128,modupe_stunna,"As a guy, street OT no suppose far from you #BBNaija",2020-08-29 23:52:43+00:00,0,0,,#BBNaija,
1129,Deejayvibez,I hope DJ switch has motivated growing DJs out there to focus more on professionalism rather than struggling for flashy pictures to share on instagram and facebook. #BBNaija #BBNaijaLockdown,2020-08-29 23:52:43+00:00,3,6,,#BBNaija #BBNaijaLockdown,
1130,LeTiny_,"Kayode, so things were happening in the bathroom and you didn’t show us?!! 600 years of suffering for you!!! Oh my chest! #BBNaija ",2020-08-29 23:52:43+00:00,3,10,,#BBNaija,
1131,Yhormite01,Ebuka please you have just one job today shake this Nengi and Kidd's table I'm here for the drama and premium tears #BBNaijaLockdown #BBNaija,2020-08-29 23:52:43+00:00,0,10,,#BBNaijaLockdown #BBNaija,
1132,Girl_Wit_NoName,#Nengi has cancel in #Ozo's mind. She should have just told him truth #BBNaija,2020-08-29 23:52:41+00:00,0,1,,#Nengi #Ozo #BBNaija,
1133,undisputedteena,"Imagine Kiddwaya telling Nengi that he was bored with her. That guy has no regards for nobody, nada, zilch. #BBNaija",2020-08-29 23:52:41+00:00,0,8,,#BBNaija,
1134,AirtelNigeria,Catch it if you can. Take a screenshot on *444#and share. Tag that friend that'll definitely catch it.,2020-08-07 17:44:27+00:00,306,5013,,,
1135,OgeUnique4,She is so feeling it.. Avoid my boy #BBNaija ,2020-08-29 23:52:41+00:00,0,1,,#BBNaija,
1136,BBNaija_S5,NENGI is acting weird. The guilty always behave weird. Nothing wrong with whatever she may have done BUT leave other people out of it (OZO) and go on about your business no one will fight her honestly. #BBNAIJA,2020-08-29 23:52:41+00:00,1,9,,#BBNAIJA,
1137,shalleymendez,Now let me see those Zipengi fc claiming saints #BBNaija ,2020-08-29 23:52:41+00:00,0,4,,#BBNaija,
1138,JohnIyiola,Ozo sharp sha #BBNaija,2020-08-29 23:52:40+00:00,0,3,,#BBNaija,
1139,tolly_jay,I'm deleting one N from LOVNN. We now have the Fantastic 4. I'm replacing the with an too. I don't tolerate bullshit #bbnaija,2020-08-29 23:52:39+00:00,0,5,,#bbnaija,
1140,Bonniebrownie31,Neo is trying to sub Kidd... dat lame #BBNaija,2020-08-29 23:52:39+00:00,0,2,,#BBNaija,
1141,Ntha_mos,But Kidd guys!! #bbnaija ,2020-08-29 23:52:39+00:00,0,1,,#bbnaija,
1142,ObserverDistant,"Then there women who naturally favour macho men, and others who don't know better because of cultural norms and tradition. These fall on #Nengi for perceived heartlessness, and on #Ozo for perceived weakness. However, we have only seen courtship Ozo. #BBNaija #Ozone",2020-08-29 23:52:39+00:00,0,2,,#Nengi #Ozo #BBNaija #Ozone,
1143,PearlyKwinana,"I hope nothing happened in that bathroom, this cannot be the end of Ozo && Nengi. #BBNaija ",2020-08-29 23:52:38+00:00,0,1,,#BBNaija,
1144,mike_okiki,"#BBNaija Nengi Was jealous of Ozo helping Erica tie her shoe lace and Complained, But Went to the Toilet with Kidd for Unzipping Session,, Ozo pls pls, It's high time u End this for Real!! #BBNaija ",2020-08-29 23:52:38+00:00,0,17,,#BBNaija #BBNaija,
1145,justkiym,Don't forget sister Erica #BBNajia #BBNaija #PrayHardWithErica,2020-08-29 23:52:38+00:00,1,2,,#BBNajia #BBNaija #PrayHardWithErica,
1146,ElizabethToyos3,Ozo those not believe Nenestory one bit God of Erica nah my baba ooooh #BBNaija #EliteForEricaForever #PartyHardWithErica,2020-08-29 23:52:38+00:00,0,11,,#BBNaija #EliteForEricaForever #PartyHardWithErica,
1147,SpecialBreed27,Neo is madt at Kidd #BBNaija,2020-08-29 23:52:37+00:00,0,7,,#BBNaija,
1148,teeblaze__,"Kiddwaya is a fake housemate,,know this And know peace He’s doing biggie’s job very well #BBNaija",2020-08-29 23:52:37+00:00,0,3,,#BBNaija,
1149,Noks07457217,I love how no matter what Ozo can’t confront Kiddwaya #BBNaija,2020-08-29 23:52:37+00:00,0,5,,#BBNaija,
1150,FuaadFish,I'm sure kiddwaya has met one or two gold diggers in his life before . So all this Erica and Nengi behavior no new to am . #BBNaija,2020-08-29 23:52:37+00:00,0,4,,#BBNaija,
1151,Jaiyeofficial1,Dj switch Mvp this night #BBNaija,2020-08-29 23:52:36+00:00,0,1,,#BBNaija,
1152,donatusfx,Las Las I'm legit afraid of what this ozo might do. Dude is just taking things so easy. If tomorrow we see him hitting someone or something else I wouldn't be surprised.#BBNaija ,2020-08-29 23:52:36+00:00,0,1,,#BBNaija,
1153,hairthenticplug,"Erica - Queen of highlight (she owns her shit) Ur fave, Queen of toilet( she dodge camera) #BBNaija E B Things ",2020-08-29 23:52:36+00:00,18,115,,#BBNaija,
1154,DHorpiexie,OZO DAMNBLOODYFOOL!!! Na in you be #BBNaija,2020-08-29 23:52:34+00:00,0,0,,#BBNaija,
1155,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,472,,,
1156,vinobecca,"Nengi you fucked up, you think kidd can take care of you when you throw up ? ,no no no do what you want though #BBNaija",2020-08-29 23:52:33+00:00,0,2,,#BBNaija,
1157,nengistan22,Loool Ozo peeking for look at Kidd and Nengi. This is pure entertainment #bbnaija,2020-08-29 23:52:33+00:00,0,7,,#bbnaija,
1158,silverberry79,God bless @LekucciGlobal Your company will not crumble. @itslaycon Please do the needful for our boy. #bbnaija #LayCONSISTENT,2020-08-29 23:52:33+00:00,0,5,@LekucciGlobal @itslaycon,#bbnaija #LayCONSISTENT,
1159,TripleSauve,"#BBNaija happenings have many chain reactions. This convo between Kidd and Nengi has suddenly opened up ozo and Erica talks, even dorathy and prince. Grab your popcorns people. ",2020-08-29 23:52:33+00:00,0,9,,#BBNaija,
1160,ghostmood10,#BBNaija ozo one day you go learn this babe wan keep kidd close till after show madam don see golden boy Na fuck Hin go fuck you nothing more,2020-08-29 23:52:32+00:00,0,2,,#BBNaija,
1161,PrinceNELLYBaby,"PRINCE SAW LADY N IN THE TOILET WITH BROTHER O AND THEY DRAGGED HIM,NOW BROTHER O SAW LADY N IN THE TOILET PLS WHO WILL THEY DRAG OOO,PLS TELL THEM TO DRAG PRINCE AGAIN OOO #bbnaija #GodofPrince #PrinceTheVibe #bbnaija2020",2020-08-29 23:52:32+00:00,17,116,,#bbnaija #GodofPrince #PrinceTheVibe #bbnaija2020,
1162,Oloriduduola_24,"How I wish praise is still in the house, he sure will know what happen in the toilet, and I'm so sure he will spill it #BBNaija",2020-08-29 23:52:32+00:00,1,7,,#BBNaija,
1163,Dimejisayso,"What happened to Kidd has really changed o because of Erica ? He calls her ""my madam""!He is taking her to London . Kidd na community project! He belongs to all! #BBNaija ",2020-08-29 23:52:31+00:00,0,32,,#BBNaija,
1164,ispeakfacts_ng,Chai I pity Nengi. She has fucked up #BBNaija #BBNaijaLockdown,2020-08-29 23:52:31+00:00,2,13,,#BBNaija #BBNaijaLockdown,
1165,Versache_tales,But why does Nengi love bathroom situations so much ...if you go cast you go cast no need for forming na...it has never helped anyone's game in BBN...#BBNaija,2020-08-29 23:52:31+00:00,0,6,,#BBNaija,
1166,utdwon,This one dey try make her self happy eyin tweeps drag them #BBNaija ,2020-08-29 23:52:30+00:00,0,2,,#BBNaija,
1167,SpicyIma,Kiddwaya na man you beeee oooo... Collect the babe if Ozo eye go clear so he can face the game #BBNaija,2020-08-29 23:52:29+00:00,0,7,,#BBNaija,
1168,yarass_samant01, #BBNaija ,2020-08-29 23:52:29+00:00,0,1,,#BBNaija,
1169,Deszey02,cubana did you still want to meet student union to vote for ozo or you have already moved on? #bbnaija #bbnaijalockdown2020,2020-08-29 23:52:29+00:00,0,1,,#bbnaija #bbnaijalockdown2020,
1170,Shar_hon,Nengi is the most strategic person in that house Na correct bayelsa girl oo U see that shades she dey wear secrets dey inside #bbnaija,2020-08-29 23:52:28+00:00,1,10,,#bbnaija,
1171,Oluwasolamii,Neo see what you caused after helping to scatter the friendship between Dorathy and Ozo #bbnaija,2020-08-29 23:52:28+00:00,0,8,,#bbnaija,
1172,miztque,Is this why Nengi like toilet duties #BBNaija ,2020-08-29 23:52:27+00:00,0,8,,#BBNaija,
1173,Miss_Xeks,6 weeks can feel like 6 years #BBNaija ,2020-08-29 23:52:27+00:00,0,8,,#BBNaija,
1174,austinugo27,"#BBNaija King #Ozo: If I can't trust you, there is no way I can date you. My guy is super smart!!! He has already zeroed out Nengi in his mind. Proud Imolite. We, Imolites, didn't garner all the degrees available and still play second fiddle to careless heads...never!!!",2020-08-29 23:52:26+00:00,0,21,,#BBNaija #Ozo,
1175,ebi_wright,It appears Ozo is woke afterall #BBNaija #BBNajia #bbnaijalockdown2020 #BBNaijalockdown,2020-08-29 23:52:26+00:00,0,8,,#BBNaija #BBNajia #bbnaijalockdown2020 #BBNaijalockdown,
1176,JLCPCB,"JLCPCB Prototype For $2/5pcs, 24 Hours Quick Turnaround. Get $23 Coupons For New Customer Free PCB SMT + $24 Coupons Monthly Order Here https://jlcpcb.com/v",2020-08-20 06:31:12+00:00,68,716,,,
1177,Kauna__,EOD!!! #BbNaija ,2020-08-29 23:52:26+00:00,0,3,,#BbNaija,
1178,Siyamcela99,Kayode is killing me #BBNaija,2020-08-29 23:52:25+00:00,0,1,,#BBNaija,
1179,Landlord245,"Supporting Nengi Rebecca Hampson is not for the weak at heart, your heart must be strong like poundo potatoes #BBNaija ",2020-08-29 23:52:24+00:00,26,112,,#BBNaija,
1180,Shaley_S," That’s what u get for hyping something that’s not there,they created something in their minds and believed it! Nengi has always envied the attention Kidd gave Erica, she finds Kidd exciting and Ozo boring,obvious truth that people refuse to accept! #BBNaija #BigBrotherNaija",2020-08-29 23:52:23+00:00,0,4,,#BBNaija #BigBrotherNaija,
1181,Ikech_Balogun,"Before I leave. I can't believe Nene stans trolled Dorathy for having a mere crush on Brighto, a crush. Now see embarrassment. and toilet chronicles on top. Dorathy can never throw herself at men like this hey. Could never be my Queen. #BBNaija",2020-08-29 23:52:23+00:00,134,819,,#BBNaija,
1182,Zeezy_K_,Shame ozo. #BBNaija,2020-08-29 23:52:22+00:00,0,0,,#BBNaija,
1183,kanbi_dayo,"Make ozo just flirt openly with someone else and when nengi want to do her mind games, uncle should say am sorry sis #BBNaija",2020-08-29 23:52:22+00:00,0,8,,#BBNaija,
1184,mandyZz11,On today’s conversation #BBNaija ,2020-08-29 23:52:22+00:00,0,2,,#BBNaija,
1185,la_ghivver,OZO to NEO: The only thing I want to tell NENGI now is there’s nothing I value more in a friendship than trust. Forget relationship. It’s better you give me the true stuff than make up a story and give me bullshit yarns #BBNaija ,2020-08-29 23:52:20+00:00,239,1419,,#BBNaija,
1186,amafexx,Kiddwaya oya come and be going to bed.. #BBNaija ,2020-08-29 23:52:20+00:00,0,0,,#BBNaija,
1187,cutemotolani_,"Now I understand Praise using the word ""cunning"" to describe her #BBNaija",2020-08-29 23:52:20+00:00,0,8,,#BBNaija,
